date_time;maxtempC;mintempC;totalSnow_cm;sunHour;uvIndex;uvIndex_1;moon_illumination;moonrise;moonset;sunrise;sunset;DewPointC;FeelsLikeC;HeatIndexC;WindChillC;WindGustKmph;cloudcover;humidity;precipMM;pressure;tempC;visibility;winddirDegree;windspeedKmph
18/08/2013;29;17;0;12;6;6;80;6:21 PM;3:49 AM;06:53:00;20:27:00;17;23;23;22;23;17;73;0;1017;29;9;301;15
19/08/2013;32;19;0;12;6;6;87;7:07 PM;4:58 AM;06:54:00;20:25:00;17;25;25;24;25;8;68;0;1017;32;10;304;16
20/08/2013;32;18;0;12;6;6;94;7:48 PM;6:10 AM;06:55:00;20:24:00;15;26;26;26;16;0;55;0;1017;32;10;227;9
21/08/2013;29;17;0;12;6;6;100;8:24 PM;7:21 AM;06:56:00;20:23:00;15;24;24;23;15;0;63;0;1018;29;10;304;10
22/08/2013;28;17;0;12;6;6;100;9:00 PM;8:30 AM;06:57:00;20:21:00;16;22;22;22;19;8;72;0;1017;28;9;339;13
23/08/2013;26;16;0;12;6;6;84;9:34 PM;9:37 AM;06:58:00;20:20:00;15;21;22;21;29;10;72;0;1016;26;10;345;21
24/08/2013;27;18;0;12;6;6;77;10:08 PM;10:42 AM;06:59:00;20:18:00;16;22;22;22;32;16;74;0;1015;27;10;341;23
25/08/2013;30;17;0;12;6;6;69;10:44 PM;11:45 AM;06:59:00;20:17:00;15;23;23;22;24;1;66;0;1012;30;10;214;15
26/08/2013;27;16;0;12;6;6;62;11:22 PM;12:45 PM;07:00:00;20:15:00;16;22;22;22;17;8;74;0;1009;27;9;326;11
27/08/2013;28;17;0;12;6;6;55;No moonrise;1:42 PM;07:01:00;20:14:00;17;23;24;23;12;2;74;0;1012;28;10;233;8
28/08/2013;28;17;0;12;6;6;47;12:02 AM;2:36 PM;07:02:00;20:12:00;16;23;23;23;13;5;67;0;1013;28;10;296;8
29/08/2013;30;16;0;12;6;6;40;12:46 AM;3:27 PM;07:03:00;20:11:00;14;23;23;23;16;5;60;0;1015;30;10;234;9
30/08/2013;29;16;0;12;6;6;33;1:34 AM;4:13 PM;07:04:00;20:10:00;13;24;24;23;14;8;52;0;1018;29;10;167;8
31/08/2013;32;18;0;12;6;6;29;2:24 AM;4:56 PM;07:05:00;20:08:00;12;24;24;24;18;2;47;0;1019;32;10;208;10
01/09/2013;30;16;0;12;6;6;12;3:18 AM;5:35 PM;07:06:00;20:07:00;13;24;24;24;13;0;52;0;1019;30;10;310;8
02/09/2013;31;16;0;12;6;6;4;4:13 AM;6:10 PM;07:07:00;20:05:00;13;25;25;25;14;1;51;0;1019;31;10;284;8
03/09/2013;33;18;0;12;6;6;0;5:10 AM;6:43 PM;07:08:00;20:04:00;13;25;25;25;17;2;48;0;1019;33;10;211;9
04/09/2013;29;17;0;12;6;6;0;6:08 AM;7:15 PM;07:08:00;20:02:00;12;23;23;23;14;6;51;2;1016;29;10;275;9
05/09/2013;26;16;0;12;6;6;0;7:07 AM;7:46 PM;07:09:00;20:00:00;16;21;22;21;12;10;73;1;1014;26;10;320;9
06/09/2013;26;16;0;12;6;6;3;8:08 AM;8:17 PM;07:10:00;19:59:00;16;21;22;21;15;11;74;0;1013;26;9;283;10
07/09/2013;24;16;0;12;5;5;11;9:10 AM;8:50 PM;07:11:00;19:57:00;14;19;20;19;23;7;72;0;1015;24;10;336;16
08/09/2013;23;15;0;12;5;5;18;10:12 AM;9:25 PM;07:12:00;19:56:00;11;19;19;19;24;2;64;0;1021;23;10;340;17
09/09/2013;26;15;0;12;5;5;26;11:17 AM;10:04 PM;07:13:00;19:54:00;12;20;20;20;25;4;61;0;1023;26;10;299;17
10/09/2013;27;16;0;12;6;6;34;12:21 PM;10:48 PM;07:14:00;19:53:00;15;21;21;21;20;13;74;0;1020;27;10;295;13
11/09/2013;29;15;0;12;6;6;41;1:25 PM;11:39 PM;07:15:00;19:51:00;15;24;24;23;14;4;65;0;1015;29;10;261;8
12/09/2013;30;20;0;12;6;6;49;2:26 PM;No moonset;07:16:00;19:50:00;12;26;26;25;20;5;46;0;1017;30;10;184;11
13/09/2013;29;20;0;12;6;6;56;3:23 PM;12:35 AM;07:16:00;19:48:00;11;25;25;24;16;8;43;0;1019;29;10;211;10
14/09/2013;28;18;0;12;6;6;64;4:14 PM;1:37 AM;07:17:00;19:46:00;13;23;23;23;18;1;56;0;1019;28;10;287;12
15/09/2013;26;17;0;12;6;6;71;5:00 PM;2:43 AM;07:18:00;19:45:00;16;21;21;21;19;11;74;0;1016;26;10;331;13
16/09/2013;25;16;0;12;5;5;79;5:42 PM;3:52 AM;07:19:00;19:43:00;15;20;21;20;20;3;72;0;1015;25;10;332;14
17/09/2013;25;16;0;12;5;5;86;6:19 PM;5:01 AM;07:20:00;19:42:00;15;20;20;20;21;13;74;0;1015;25;10;335;15
18/09/2013;24;16;0;12;5;5;94;6:55 PM;6:09 AM;07:21:00;19:40:00;15;19;20;19;27;19;77;0;1016;24;10;342;19
19/09/2013;27;17;0;12;6;6;100;7:30 PM;7:17 AM;07:22:00;19:39:00;16;21;22;21;19;21;74;0;1017;27;10;297;13
20/09/2013;30;18;0;12;6;6;100;8:04 PM;8:23 AM;07:23:00;19:37:00;15;25;25;24;17;3;59;0;1016;30;10;182;9
21/09/2013;29;20;0;12;6;6;83;8:40 PM;9:27 AM;07:24:00;19:35:00;12;25;25;24;18;20;46;0;1018;29;10;166;10
22/09/2013;30;18;0;12;6;6;76;9:18 PM;10:29 AM;07:25:00;19:34:00;14;25;25;25;9;2;55;0;1018;30;10;212;5
23/09/2013;26;17;0;12;6;6;68;9:57 PM;11:29 AM;07:25:00;19:32:00;17;22;23;22;13;15;73;0;1017;26;10;229;9
24/09/2013;24;17;0;12;6;6;61;10:40 PM;12:25 PM;07:26:00;19:31:00;16;20;21;20;14;29;80;0;1015;24;8;211;10
25/09/2013;22;18;0;9;4;4;53;11:27 PM;1:18 PM;07:27:00;19:29:00;17;19;20;19;16;57;87;1;1012;22;6;194;11
26/09/2013;24;17;0;10;4;4;46;No moonrise;2:06 PM;07:28:00;19:27:00;16;20;21;20;31;43;80;0;1011;24;10;178;21
27/09/2013;22;19;0;12;6;6;38;12:16 AM;2:50 PM;07:29:00;19:26:00;18;20;21;20;43;48;86;32;1007;22;9;187;27
28/09/2013;22;19;0;12;5;5;31;1:09 AM;3:31 PM;07:30:00;19:24:00;17;20;21;20;36;50;86;4;1007;22;10;232;25
29/09/2013;21;18;0;7;5;5;23;2:03 AM;4:07 PM;07:31:00;19:23:00;18;19;19;19;26;70;90;5;1011;21;10;220;17
30/09/2013;23;20;0;6;5;5;16;2:59 AM;4:41 PM;07:32:00;19:21:00;20;21;22;21;29;86;95;10;1010;23;9;225;18
01/10/2013;21;20;0;6;5;5;15;3:57 AM;5:14 PM;07:33:00;19:19:00;19;20;20;20;28;91;95;5;1011;21;7;202;18
02/10/2013;22;18;0;7;5;5;8;4:55 AM;5:45 PM;07:34:00;19:18:00;19;20;21;20;22;65;90;1;1009;22;8;194;15
03/10/2013;22;18;0;12;5;5;0;5:55 AM;6:16 PM;07:35:00;19:16:00;17;20;21;20;22;20;82;2;1010;22;10;214;15
04/10/2013;22;17;0;12;5;5;0;6:57 AM;6:49 PM;07:36:00;19:15:00;16;19;20;19;12;11;81;1;1018;22;10;260;8
05/10/2013;23;16;0;12;5;5;0;8:01 AM;7:25 PM;07:36:00;19:13:00;15;19;20;19;15;12;78;0;1023;23;10;305;11
06/10/2013;25;16;0;12;5;5;7;9:06 AM;8:03 PM;07:37:00;19:12:00;14;20;20;20;19;3;71;0;1021;25;10;180;12
07/10/2013;26;17;0;12;6;6;14;10:12 AM;8:46 PM;07:38:00;19:10:00;13;21;21;21;20;0;61;0;1020;26;10;141;11
08/10/2013;26;16;0;12;6;6;21;11:17 AM;9:36 PM;07:39:00;19:09:00;12;21;21;21;18;2;59;0;1020;26;10;142;10
09/10/2013;27;18;0;12;6;6;28;12:20 PM;10:31 PM;07:40:00;19:07:00;12;22;22;22;17;0;55;0;1018;27;10;66;9
10/10/2013;26;17;0;12;6;6;36;1:19 PM;11:31 PM;07:41:00;19:06:00;13;22;23;22;15;0;55;0;1015;26;10;143;8
11/10/2013;23;16;0;12;5;5;43;2:11 PM;No moonset;07:42:00;19:04:00;14;20;21;20;16;3;69;0;1014;23;10;320;10
12/10/2013;19;16;0;7;4;4;50;2:58 PM;12:35 AM;07:43:00;19:03:00;13;18;18;18;17;80;75;0;1018;19;10;299;12
13/10/2013;21;15;0;12;5;5;58;3:40 PM;1:42 AM;07:44:00;19:01:00;14;18;19;18;10;26;74;0;1022;21;10;269;7
14/10/2013;22;16;0;10;5;5;65;4:18 PM;2:49 AM;07:45:00;19:00:00;16;19;19;19;12;40;82;0;1021;22;10;226;9
15/10/2013;23;18;0;11;5;5;72;4:53 PM;3:56 AM;07:46:00;18:58:00;17;20;20;20;14;25;85;0;1021;23;10;250;9
16/10/2013;23;16;0;11;5;5;79;5:28 PM;5:02 AM;07:47:00;18:57:00;17;20;21;20;9;18;82;0;1022;23;7;268;6
17/10/2013;24;17;0;10;5;5;87;6:01 PM;6:07 AM;07:48:00;18:55:00;17;21;21;21;8;18;81;0;1017;24;10;233;5
18/10/2013;21;18;0;7;4;4;94;6:36 PM;7:11 AM;07:49:00;18:54:00;17;19;19;19;28;70;86;8;1013;21;10;203;18
19/10/2013;22;18;0;11;5;5;100;7:13 PM;8:14 AM;07:50:00;18:52:00;16;19;20;19;22;35;79;0;1015;22;10;223;14
20/10/2013;22;17;0;11;5;5;100;7:52 PM;9:15 AM;07:51:00;18:51:00;15;19;20;19;21;22;77;0;1018;22;10;206;14
21/10/2013;21;19;0;9;4;4;84;8:34 PM;10:13 AM;07:52:00;18:50:00;16;19;20;19;37;68;83;2;1013;21;9;187;25
22/10/2013;21;18;0;11;5;5;77;9:20 PM;11:08 AM;07:53:00;18:48:00;17;20;20;20;39;45;83;12;1008;21;9;223;25
23/10/2013;21;18;0;7;5;5;70;10:08 PM;11:58 AM;07:54:00;18:47:00;17;19;20;19;28;54;85;8;1013;21;10;202;18
24/10/2013;20;18;0;7;4;4;62;10:59 PM;12:44 PM;07:55:00;18:46:00;18;19;19;19;38;74;90;13;1009;20;9;206;23
25/10/2013;20;17;0;10;5;5;55;11:53 PM;1:27 PM;07:56:00;18:44:00;14;18;18;18;17;27;79;4;1010;20;10;219;10
26/10/2013;20;14;0;11;5;5;48;No moonrise;2:04 PM;07:57:00;18:43:00;13;17;18;17;8;9;77;0;1018;20;10;184;5
27/10/2013;22;14;0;11;5;5;41;12:48 AM;2:39 PM;07:58:00;18:42:00;13;18;18;18;7;10;72;0;1023;22;10;196;5
28/10/2013;19;15;0;9;5;5;33;1:44 AM;3:12 PM;07:59:00;18:41:00;14;17;17;17;19;33;82;1;1020;19;10;215;11
29/10/2013;18;14;0;10;5;5;26;2:41 AM;3:43 PM;08:00:00;18:40:00;9;14;15;14;29;22;68;0;1024;18;10;94;20
30/10/2013;18;12;0;10;4;4;19;3:40 AM;4:14 PM;08:01:00;18:38:00;8;14;15;14;19;11;64;0;1024;18;10;17;12
31/10/2013;19;11;0;10;4;4;15;4:40 AM;4:46 PM;08:02:00;18:37:00;7;14;15;14;18;6;62;0;1025;19;10;151;11
01/11/2013;20;12;0;10;5;5;0;5:43 AM;5:20 PM;08:03:00;18:36:00;12;17;17;17;10;8;74;0;1024;20;10;161;6
02/11/2013;20;14;0;10;5;5;0;6:47 AM;5:57 PM;08:05:00;18:35:00;15;17;17;17;10;35;85;0;1021;20;10;243;6
03/11/2013;20;15;0;10;5;5;0;7:55 AM;6:39 PM;08:06:00;18:34:00;13;17;17;17;18;27;79;0;1022;20;9;291;12
04/11/2013;19;14;0;5;4;4;3;9:02 AM;7:27 PM;08:07:00;18:33:00;14;17;17;17;27;75;81;0;1022;19;10;287;17
05/11/2013;20;16;0;8;4;4;10;10:08 AM;8:21 PM;08:08:00;18:32:00;15;18;18;18;21;63;84;0;1023;20;10;303;14
06/11/2013;18;15;0;8;4;4;18;11:11 AM;9:23 PM;08:09:00;18:31:00;13;16;16;16;11;62;78;0;1022;18;10;278;7
07/11/2013;19;14;0;8;5;5;26;12:07 PM;10:27 PM;08:10:00;18:30:00;13;17;17;17;15;48;80;0;1021;19;10;222;10
08/11/2013;19;15;0;10;5;5;33;12:57 PM;11:35 PM;08:11:00;18:29:00;13;17;17;17;22;47;80;1;1022;19;9;256;15
09/11/2013;18;13;0;10;5;5;41;1:41 PM;No moonset;08:12:00;18:28:00;10;15;15;15;24;15;72;0;1028;18;10;306;16
10/11/2013;20;15;0;10;5;5;48;2:19 PM;12:42 AM;08:13:00;18:27:00;13;16;16;16;27;12;81;0;1030;20;10;47;18
11/11/2013;20;13;0;10;5;5;56;2:55 PM;1:49 AM;08:14:00;18:26:00;12;15;16;15;26;3;78;0;1026;20;10;9;16
12/11/2013;21;13;0;10;5;5;63;3:29 PM;2:54 AM;08:15:00;18:25:00;11;16;16;16;27;0;75;0;1022;21;10;95;16
13/11/2013;21;13;0;10;5;5;71;4:02 PM;3:58 AM;08:16:00;18:24:00;12;16;17;16;27;1;76;0;1021;21;10;65;17
14/11/2013;19;13;0;10;5;5;78;4:35 PM;5:01 AM;08:18:00;18:24:00;8;15;16;15;32;0;60;0;1025;19;10;37;19
15/11/2013;18;11;0;10;4;4;86;5:11 PM;6:03 AM;08:19:00;18:23:00;6;13;14;13;30;13;58;0;1024;18;10;21;18
16/11/2013;14;10;0;10;4;4;93;5:48 PM;7:03 AM;08:20:00;18:22:00;5;10;12;10;23;24;61;0;1020;14;10;31;15
17/11/2013;16;8;0;10;4;4;100;6:29 PM;8:02 AM;08:21:00;18:21:00;5;10;12;10;23;23;65;0;1018;16;10;180;15
18/11/2013;16;12;0;10;4;4;100;7:13 PM;8:58 AM;08:22:00;18:21:00;9;12;14;12;32;32;72;0;1014;16;10;341;21
19/11/2013;17;12;0;10;4;4;84;8:00 PM;9:51 AM;08:23:00;18:20:00;9;13;14;13;33;11;73;0;1017;17;10;306;22
20/11/2013;15;9;0;10;4;4;76;8:51 PM;10:39 AM;08:24:00;18:20:00;5;11;12;11;17;2;65;0;1021;15;10;144;10
21/11/2013;13;7;0;8;4;4;69;9:44 PM;11:23 AM;08:25:00;18:19:00;6;11;11;11;12;51;72;0;1018;13;9;287;7
22/11/2013;14;11;0;5;3;3;61;10:38 PM;12:02 PM;08:26:00;18:18:00;10;11;12;11;17;91;84;2;1012;14;8;97;12
23/11/2013;12;9;0;8;4;4;54;11:33 PM;12:38 PM;08:27:00;18:18:00;4;8;11;8;27;60;66;1;1013;12;9;83;18
24/11/2013;14;7;0;10;4;4;46;No moonrise;1:11 PM;08:28:00;18:17:00;3;8;10;8;29;0;60;0;1018;14;10;43;18
25/11/2013;14;7;0;10;4;4;39;12:29 AM;1:42 PM;08:29:00;18:17:00;3;8;10;8;28;0;62;0;1022;14;10;48;17
26/11/2013;14;7;0;10;3;3;31;1:26 AM;2:12 PM;08:30:00;18:17:00;3;8;10;8;24;11;64;0;1022;14;10;59;15
27/11/2013;14;6;0;10;3;3;24;2:24 AM;2:43 PM;08:31:00;18:16:00;2;6;9;6;27;3;61;0;1021;14;10;68;17
28/11/2013;13;6;0;10;3;3;16;3:25 AM;3:15 PM;08:33:00;18:16:00;2;6;9;6;27;3;62;0;1023;13;10;69;18
29/11/2013;15;6;0;10;3;3;8;4:27 AM;3:50 PM;08:34:00;18:16:00;3;7;10;7;28;6;63;0;1027;15;10;62;17
30/11/2013;14;6;0;10;3;3;1;5:32 AM;4:29 PM;08:35:00;18:15:00;4;9;10;9;19;2;65;0;1023;14;10;158;11
01/12/2013;14;7;0;10;3;3;1;6:39 AM;5:14 PM;08:35:00;18:15:00;2;8;10;8;29;0;59;0;1019;14;10;60;18
02/12/2013;14;6;0;10;3;3;0;7:47 AM;6:05 PM;08:36:00;18:15:00;1;7;9;7;22;0;58;0;1020;14;10;66;13
03/12/2013;15;6;0;10;3;3;0;8:53 AM;7:05 PM;08:37:00;18:15:00;1;8;10;8;24;0;56;0;1023;15;10;75;13
04/12/2013;16;8;0;10;4;4;6;9:54 AM;8:10 PM;08:38:00;18:15:00;4;9;11;9;23;1;62;0;1026;16;10;72;13
05/12/2013;17;9;0;10;4;4;13;10:49 AM;9:20 PM;08:39:00;18:15:00;7;11;12;11;20;0;69;0;1027;17;10;65;11
06/12/2013;16;8;0;10;4;4;21;11:38 AM;10:29 PM;08:40:00;18:15:00;4;10;11;10;23;0;62;0;1025;16;10;68;12
07/12/2013;15;7;0;10;3;3;28;12:19 PM;11:39 PM;08:41:00;18:15:00;5;10;11;10;13;0;67;0;1024;15;10;130;7
08/12/2013;14;5;0;10;3;3;35;12:57 PM;No moonset;08:42:00;18:15:00;5;10;10;10;5;11;68;0;1026;14;10;104;3
09/12/2013;15;6;0;10;3;3;43;1:32 PM;12:46 AM;08:43:00;18:15:00;2;9;10;9;20;13;60;0;1027;15;10;103;11
10/12/2013;15;7;0;10;4;4;50;2:05 PM;1:51 AM;08:44:00;18:15:00;5;9;11;9;31;39;69;0;1025;15;10;117;19
11/12/2013;16;11;0;10;4;4;57;2:38 PM;2:55 AM;08:44:00;18:15:00;9;11;13;11;39;46;76;0;1023;16;9;139;24
12/12/2013;15;13;0;5;3;3;64;3:13 PM;3:56 AM;08:45:00;18:15:00;10;13;14;13;25;77;77;0;1026;15;10;136;15
13/12/2013;17;14;0;8;4;4;72;3:49 PM;4:57 AM;08:46:00;18:15:00;13;15;15;15;18;74;86;1;1027;17;9;253;12
14/12/2013;17;11;0;10;4;4;79;4:27 PM;5:55 AM;08:47:00;18:16:00;10;12;13;12;21;21;80;0;1030;17;9;64;13
15/12/2013;16;10;0;10;4;4;86;5:09 PM;6:52 AM;08:47:00;18:16:00;8;12;12;12;15;20;74;0;1030;16;10;98;8
16/12/2013;15;9;0;10;4;4;93;5:55 PM;7:45 AM;08:48:00;18:16:00;8;11;12;11;15;9;76;0;1026;15;10;127;8
17/12/2013;15;11;0;7;4;4;100;6:44 PM;8:34 AM;08:49:00;18:16:00;10;12;12;12;16;50;87;1;1026;15;9;223;9
18/12/2013;15;9;0;7;4;4;100;7:37 PM;9:20 AM;08:49:00;18:17:00;10;11;12;11;21;64;83;1;1026;15;9;251;13
19/12/2013;16;12;0;10;3;3;85;8:30 PM;10:01 AM;08:50:00;18:17:00;10;13;14;13;44;63;78;6;1023;16;9;286;29
20/12/2013;14;9;0;10;4;4;77;9:25 PM;10:38 AM;08:50:00;18:18:00;5;9;11;9;29;4;66;0;1032;14;10;139;18
21/12/2013;13;6;0;10;3;3;70;10:21 PM;11:13 AM;08:51:00;18:18:00;3;8;9;8;12;17;66;0;1032;13;10;53;7
22/12/2013;13;5;0;10;3;3;63;11:17 PM;11:44 AM;08:51:00;18:19:00;4;9;9;9;9;26;67;0;1031;13;10;143;5
23/12/2013;15;10;0;5;3;3;56;No moonrise;12:14 PM;08:52:00;18:19:00;9;11;12;11;24;91;80;1;1026;15;9;187;15
24/12/2013;16;15;0;7;4;4;48;12:13 AM;12:43 PM;08:52:00;18:20:00;14;15;15;15;58;81;90;13;1011;16;9;223;36
25/12/2013;15;13;0;10;4;4;41;1:11 AM;1:14 PM;08:53:00;18:20:00;9;11;14;11;54;57;75;5;1007;15;10;280;34
26/12/2013;16;12;0;8;4;4;34;2:10 AM;1:46 PM;08:53:00;18:21:00;10;12;14;12;31;59;77;0;1019;16;10;272;19
27/12/2013;16;14;0;7;4;4;27;3:12 AM;2:21 PM;08:53:00;18:22:00;14;14;15;14;34;78;92;1;1016;16;10;215;21
28/12/2013;14;10;0;10;4;4;19;4:16 AM;3:02 PM;08:54:00;18:22:00;6;10;12;10;36;22;68;0;1021;14;10;314;23
29/12/2013;14;8;0;10;4;4;12;5:23 AM;3:49 PM;08:54:00;18:23:00;6;11;11;11;11;11;72;0;1030;14;10;271;6
30/12/2013;13;8;0;8;4;4;5;6:29 AM;4:44 PM;08:54:00;18:24:00;6;9;10;9;20;59;77;0;1029;13;9;169;12
31/12/2013;16;12;0;8;3;3;1;7:34 AM;5:46 PM;08:54:00;18:25:00;11;12;13;12;27;71;85;5;1022;16;9;236;16
01/01/2014;15;13;0;5;3;3;0;8:33 AM;6:54 PM;08:55:00;18:25:00;13;13;14;13;34;82;90;3;1018;15;8;221;21
02/01/2014;16;15;0;5;4;4;2;9:26 AM;8:06 PM;08:55:00;18:26:00;14;14;15;14;37;85;95;6;1016;16;9;228;24
03/01/2014;16;13;0;5;3;3;10;10:13 AM;9:19 PM;08:55:00;18:27:00;14;14;15;14;21;93;94;2;1019;16;8;255;13
04/01/2014;15;10;0;7;4;4;17;10:54 AM;10:30 PM;08:55:00;18:28:00;9;11;13;11;46;45;78;2;1020;15;10;264;29
05/01/2014;16;12;0;10;4;4;24;11:32 AM;11:39 PM;08:55:00;18:29:00;10;13;14;13;30;50;79;0;1023;16;10;213;19
06/01/2014;15;14;0;5;3;3;31;12:07 PM;No moonset;08:55:00;18:30:00;13;14;15;14;38;89;89;5;1018;15;10;194;24
07/01/2014;15;14;0;5;3;3;39;12:41 PM;12:45 AM;08:55:00;18:31:00;14;14;15;14;33;96;94;8;1017;15;9;187;21
08/01/2014;17;12;0;10;4;4;46;1:15 PM;1:49 AM;08:55:00;18:32:00;12;13;14;13;30;46;86;0;1016;17;10;151;19
09/01/2014;18;12;0;10;4;4;53;1:51 PM;2:50 AM;08:55:00;18:33:00;10;13;14;13;15;28;77;0;1016;18;10;109;8
10/01/2014;17;11;0;10;4;4;61;2:28 PM;3:50 AM;08:54:00;18:34:00;9;13;13;13;16;14;73;0;1014;17;10;77;9
11/01/2014;15;9;0;10;4;4;68;3:09 PM;4:46 AM;08:54:00;18:35:00;10;12;12;12;12;11;86;0;1017;15;10;92;7
12/01/2014;16;12;0;7;4;4;75;3:53 PM;5:41 AM;08:54:00;18:36:00;11;12;13;12;25;48;88;2;1022;16;10;224;15
13/01/2014;14;11;0;10;4;4;82;4:41 PM;6:31 AM;08:54:00;18:37:00;7;10;12;10;28;37;73;1;1025;14;10;296;18
14/01/2014;15;13;0;5;3;3;90;5:32 PM;7:18 AM;08:54:00;18:38:00;12;13;14;13;31;92;87;2;1022;15;9;300;20
15/01/2014;14;13;0;5;3;3;97;6:24 PM;8:01 AM;08:53:00;18:39:00;12;13;14;13;22;87;88;1;1018;14;9;247;14
16/01/2014;13;11;0;10;4;4;100;7:19 PM;8:39 AM;08:53:00;18:40:00;7;10;12;10;32;28;72;0;1013;13;10;278;20
17/01/2014;13;11;0;10;4;4;89;8:14 PM;9:15 AM;08:52:00;18:41:00;8;10;12;10;26;57;80;7;1000;13;10;209;17
18/01/2014;13;10;0;10;4;4;81;9:11 PM;9:47 AM;08:52:00;18:42:00;8;9;11;9;32;49;79;3;999;13;10;300;20
19/01/2014;13;10;0;10;4;4;74;10:07 PM;10:18 AM;08:51:00;18:43:00;6;8;11;8;35;50;74;0;1006;13;9;336;23
20/01/2014;14;10;0;10;4;4;67;11:04 PM;10:47 AM;08:51:00;18:44:00;6;10;11;10;17;40;72;0;1020;14;10;273;10
21/01/2014;14;10;0;5;3;3;59;No moonrise;11:17 AM;08:50:00;18:45:00;11;11;12;11;23;93;90;5;1019;14;9;235;14
22/01/2014;15;11;0;10;4;4;52;12:02 AM;11:48 AM;08:50:00;18:47:00;9;11;13;11;32;52;80;0;1019;15;10;326;21
23/01/2014;15;10;0;10;4;4;45;1:01 AM;12:21 PM;08:49:00;18:48:00;7;9;12;9;41;4;72;0;1028;15;10;138;26
24/01/2014;16;10;0;10;4;4;38;2:02 AM;12:58 PM;08:49:00;18:49:00;9;10;12;10;28;26;83;0;1032;16;10;348;18
25/01/2014;15;11;0;8;3;3;30;3:05 AM;1:40 PM;08:48:00;18:50:00;11;12;13;12;36;48;87;0;1031;15;10;348;23
26/01/2014;16;12;0;8;4;4;23;4:09 AM;2:28 PM;08:47:00;18:51:00;12;13;13;13;20;57;90;0;1028;16;10;247;14
27/01/2014;14;12;0;10;4;4;16;5:13 AM;3:25 PM;08:47:00;18:52:00;9;11;13;11;35;58;77;0;1023;14;9;314;24
28/01/2014;14;11;0;5;3;3;9;6:13 AM;4:29 PM;08:46:00;18:53:00;9;10;12;10;35;83;78;1;1015;14;8;284;23
29/01/2014;14;9;0;10;4;4;1;7:09 AM;5:38 PM;08:45:00;18:55:00;6;9;12;9;45;46;70;1;1007;14;10;319;30
30/01/2014;13;9;0;7;3;3;0;8:00 AM;6:51 PM;08:44:00;18:56:00;6;9;11;9;32;57;73;0;1016;13;10;339;20
31/01/2014;15;12;0;5;3;3;0;8:44 AM;8:04 PM;08:43:00;18:57:00;12;12;14;12;29;89;91;2;1017;15;10;287;19
01/02/2014;14;10;0;10;4;4;6;9:25 AM;9:16 PM;08:42:00;18:58:00;8;10;13;10;33;52;75;1;1019;14;9;309;22
02/02/2014;12;7;0;10;3;3;14;10:03 AM;10:26 PM;08:42:00;18:59:00;5;9;10;9;13;32;75;0;1021;12;10;167;8
03/02/2014;13;11;0;10;4;4;21;10:39 AM;11:33 PM;08:41:00;19:00:00;6;9;12;9;38;54;71;3;1014;13;10;260;25
04/02/2014;14;11;0;5;3;3;29;11:14 AM;No moonset;08:40:00;19:02:00;10;10;13;10;41;80;85;11;1012;14;9;225;26
05/02/2014;14;12;0;7;4;4;36;11:51 AM;12:38 AM;08:39:00;19:03:00;11;12;13;12;32;71;85;1;1013;14;10;238;20
06/02/2014;15;11;0;9;4;4;44;12:28 PM;1:40 AM;08:38:00;19:04:00;11;11;13;11;49;57;87;4;1010;15;10;230;30
07/02/2014;14;11;0;10;4;4;51;1:09 PM;2:39 AM;08:37:00;19:05:00;8;10;12;10;37;42;77;1;1019;14;10;246;23
08/02/2014;14;11;0;7;3;3;59;1:52 PM;3:35 AM;08:36:00;19:06:00;10;11;13;11;39;66;80;3;1015;14;9;265;25
09/02/2014;16;10;0;9;3;3;66;2:38 PM;4:27 AM;08:34:00;19:07:00;10;10;12;10;49;62;85;4;1006;16;10;224;31
10/02/2014;13;10;0;10;4;4;74;3:28 PM;5:15 AM;08:33:00;19:09:00;4;8;11;8;47;39;62;0;1019;13;10;305;32
11/02/2014;14;11;0;5;3;3;81;4:19 PM;5:59 AM;08:32:00;19:10:00;10;10;12;10;38;72;87;12;1019;14;7;256;24
12/02/2014;15;10;0;5;3;3;89;5:13 PM;6:39 AM;08:31:00;19:11:00;13;13;13;13;22;86;95;2;1019;15;7;210;13
13/02/2014;17;15;0;5;4;4;97;6:08 PM;7:16 AM;08:30:00;19:12:00;15;15;16;15;29;92;94;3;1020;17;10;229;19
14/02/2014;15;11;0;5;3;3;100;7:05 PM;7:49 AM;08:29:00;19:13:00;13;12;14;12;40;87;93;1;1012;15;10;211;26
15/02/2014;13;9;0;11;4;4;88;8:01 PM;8:21 AM;08:28:00;19:14:00;6;9;11;9;22;43;74;1;1014;13;9;314;15
16/02/2014;13;7;0;11;3;3;81;8:58 PM;8:51 AM;08:26:00;19:15:00;4;8;9;8;17;18;70;0;1019;13;10;289;10
17/02/2014;12;7;0;9;3;3;73;9:56 PM;9:22 AM;08:25:00;19:17:00;6;8;9;8;18;47;81;4;1012;12;10;137;11
18/02/2014;14;8;0;11;4;4;66;10:55 PM;9:52 AM;08:24:00;19:18:00;7;9;11;9;29;20;79;0;1018;14;10;342;19
19/02/2014;15;10;0;10;4;4;58;11:55 PM;10:24 AM;08:23:00;19:19:00;9;11;12;11;18;39;83;0;1024;15;9;318;11
20/02/2014;14;11;0;6;3;3;51;No moonrise;10:59 AM;08:21:00;19:20:00;11;12;13;12;20;82;92;2;1024;14;7;269;13
