date_time;maxtempC;mintempC;totalSnow_cm;sunHour;uvIndex;uvIndex_1;moon_illumination;moonrise;moonset;sunrise;sunset;DewPointC;FeelsLikeC;HeatIndexC;WindChillC;WindGustKmph;cloudcover;humidity;precipMM;pressure;tempC;visibility;winddirDegree;windspeedKmph
17/07/2011;15;13;0;4;3;3;85;8:14 PM;8:36 AM;07:19:00;17:44:00;13;12;14;12;30;90;93;8;1020;15;9;132;20
18/07/2011;15;13;0;4;3;3;78;9:10 PM;9:08 AM;07:18:00;17:44:00;13;13;14;13;40;89;96;10;1019;15;8;114;25
19/07/2011;19;12;0;6;3;3;71;10:03 PM;9:39 AM;07:18:00;17:45:00;14;14;15;14;18;62;93;2;1018;19;7;176;11
20/07/2011;16;12;0;4;3;3;64;10:56 PM;10:08 AM;07:18:00;17:45:00;14;15;15;15;17;97;97;17;1017;16;4;150;10
21/07/2011;13;11;0;4;3;3;56;11:49 PM;10:39 AM;07:17:00;17:46:00;11;10;12;10;18;97;95;7;1019;13;7;235;12
22/07/2011;15;9;0;4;3;3;49;No moonrise;11:11 AM;07:17:00;17:47:00;10;10;11;10;15;61;91;0;1026;15;8;223;10
23/07/2011;12;8;0;9;4;4;42;12:42 AM;11:45 AM;07:16:00;17:47:00;10;10;11;10;15;40;94;0;1028;12;7;82;8
24/07/2011;21;8;0;9;4;4;34;1:37 AM;12:23 PM;07:16:00;17:48:00;13;15;16;15;14;0;85;0;1026;21;9;128;8
25/07/2011;24;11;0;9;5;5;27;2:32 AM;1:06 PM;07:15:00;17:48:00;14;17;18;17;20;1;84;0;1021;24;10;110;11
26/07/2011;22;11;0;9;5;5;20;3:28 AM;1:55 PM;07:15:00;17:49:00;14;17;17;17;30;17;82;0;1018;22;10;247;17
27/07/2011;19;11;0;9;4;4;13;4:22 AM;2:49 PM;07:14:00;17:49:00;11;13;14;13;26;10;84;0;1019;19;10;115;16
28/07/2011;22;13;0;6;4;4;5;5:15 AM;3:49 PM;07:13:00;17:50:00;16;17;18;17;21;45;91;3;1012;22;9;198;11
29/07/2011;18;14;0;7;4;4;0;6:03 AM;4:52 PM;07:13:00;17:51:00;16;16;16;16;23;64;96;48;1008;18;5;196;13
30/07/2011;14;10;0;4;3;3;0;6:48 AM;5:57 PM;07:12:00;17:51:00;11;11;13;11;26;83;92;2;1015;14;8;174;17
31/07/2011;13;9;0;4;3;3;0;7:30 AM;7:03 PM;07:11:00;17:52:00;9;8;11;8;28;91;90;2;1018;13;7;143;18
01/08/2011;14;11;0;4;3;3;9;8:09 AM;8:09 PM;07:11:00;17:52:00;12;11;13;11;41;78;94;2;1015;14;9;112;25
02/08/2011;14;9;0;4;3;3;16;8:46 AM;9:15 PM;07:10:00;17:53:00;9;7;10;7;49;74;90;3;1005;14;8;262;31
03/08/2011;11;6;0;6;2;2;24;9:24 AM;10:20 PM;07:09:00;17:53:00;7;5;9;5;43;72;88;1;1013;11;10;284;27
04/08/2011;12;4;0;9;3;3;31;10:02 AM;11:27 PM;07:08:00;17:54:00;5;4;8;4;35;12;83;1;1021;12;10;276;23
05/08/2011;16;1;0;9;3;3;38;10:43 AM;No moonset;07:08:00;17:55:00;6;9;10;9;12;1;79;0;1021;16;10;88;7
06/08/2011;19;7;0;9;4;4;45;11:28 AM;12:32 AM;07:07:00;17:55:00;9;12;13;12;19;4;81;0;1019;19;10;241;10
07/08/2011;21;10;0;6;5;5;53;12:17 PM;1:38 AM;07:06:00;17:56:00;14;15;16;15;18;44;91;2;1017;21;9;102;10
08/08/2011;23;17;0;9;5;5;60;1:12 PM;2:40 AM;07:05:00;17:56:00;18;19;19;19;21;63;93;21;1016;23;5;94;13
09/08/2011;18;14;0;4;4;4;67;2:09 PM;3:38 AM;07:04:00;17:57:00;15;16;16;16;34;82;95;4;1019;18;6;109;22
10/08/2011;19;14;0;9;5;5;74;3:09 PM;4:30 AM;07:03:00;17:57:00;13;15;15;15;34;28;87;0;1022;19;10;96;21
11/08/2011;23;10;0;9;5;5;82;4:09 PM;5:17 AM;07:03:00;17:58:00;15;18;18;18;14;1;85;0;1018;23;9;41;8
12/08/2011;27;13;0;9;5;5;89;5:08 PM;5:58 AM;07:02:00;17:59:00;16;19;20;19;22;5;82;0;1012;27;10;345;13
13/08/2011;21;14;0;6;5;5;96;6:05 PM;6:35 AM;07:01:00;17:59:00;16;18;18;18;27;54;87;0;1013;21;10;231;15
14/08/2011;17;12;0;9;4;4;100;7:00 PM;7:08 AM;07:00:00;18:00:00;11;12;14;12;32;74;84;1;1022;17;10;121;21
15/08/2011;24;12;0;11;4;4;89;7:54 PM;7:40 AM;06:59:00;18:00:00;16;17;18;17;17;41;88;2;1015;24;10;94;10
16/08/2011;27;17;0;11;6;6;82;8:47 PM;8:10 AM;06:58:00;18:01:00;18;22;23;22;32;17;79;0;1009;27;10;322;17
17/08/2011;20;12;0;10;5;5;75;9:41 PM;8:40 AM;06:57:00;18:01:00;14;15;16;15;27;44;88;2;1015;20;10;228;17
18/08/2011;21;12;0;10;5;5;67;10:33 PM;9:11 AM;06:56:00;18:02:00;14;15;16;15;28;44;89;0;1013;21;10;78;17
19/08/2011;22;12;0;7;4;4;60;11:28 PM;9:44 AM;06:55:00;18:02:00;15;17;18;17;25;83;88;4;1007;22;9;293;16
20/08/2011;11;5;0;9;3;3;53;No moonrise;10:20 AM;06:54:00;18:03:00;5;5;9;5;37;41;78;1;1021;11;9;257;24
21/08/2011;11;2;0;12;3;3;46;12:22 AM;11:01 AM;06:53:00;18:04:00;2;5;7;5;16;9;74;0;1030;11;10;209;10
22/08/2011;13;3;0;12;3;3;38;1:17 AM;11:46 AM;06:52:00;18:04:00;4;7;8;7;19;25;76;0;1029;13;10;130;12
23/08/2011;13;7;0;6;3;3;31;2:10 AM;12:37 PM;06:51:00;18:05:00;8;9;10;9;19;72;89;0;1026;13;10;106;12
24/08/2011;20;11;0;12;4;4;24;3:03 AM;1:33 PM;06:49:00;18:05:00;13;14;15;14;28;32;87;0;1023;20;8;84;17
25/08/2011;21;13;0;9;5;5;16;3:52 AM;2:33 PM;06:48:00;18:06:00;15;16;16;16;24;51;91;2;1019;21;9;197;14
26/08/2011;15;9;0;9;3;3;9;4:39 AM;3:38 PM;06:47:00;18:06:00;10;11;13;11;21;49;86;0;1023;15;8;158;13
27/08/2011;24;9;0;12;5;5;2;5:22 AM;4:43 PM;06:46:00;18:07:00;13;15;16;15;28;30;86;0;1016;24;10;90;16
28/08/2011;26;17;0;10;5;5;0;6:02 AM;5:50 PM;06:45:00;18:07:00;18;21;22;21;37;35;84;5;1010;26;9;287;21
29/08/2011;16;13;0;6;3;3;0;6:41 AM;6:57 PM;06:44:00;18:08:00;14;14;15;14;25;88;94;3;1012;16;10;138;17
30/08/2011;16;10;0;6;3;3;5;7:20 AM;8:05 PM;06:43:00;18:08:00;13;13;14;13;18;85;93;1;1015;16;7;203;12
31/08/2011;15;7;0;12;4;4;9;7:59 AM;9:13 PM;06:41:00;18:09:00;6;9;11;9;25;0;73;0;1026;15;10;262;15
01/09/2011;13;5;0;12;3;3;20;8:40 AM;10:21 PM;06:40:00;18:10:00;5;8;9;8;15;7;78;0;1030;13;10;205;9
02/09/2011;17;4;0;12;3;3;28;9:26 AM;11:29 PM;06:39:00;18:10:00;7;9;10;9;24;8;80;0;1027;17;10;88;14
03/09/2011;23;4;0;12;4;4;36;10:15 AM;No moonset;06:38:00;18:11:00;11;15;16;15;14;0;80;0;1019;23;9;51;8
04/09/2011;29;10;0;12;5;5;43;11:08 AM;12:33 AM;06:37:00;18:11:00;14;19;20;19;19;9;76;0;1012;29;10;212;10
05/09/2011;21;11;0;6;4;4;51;12:05 PM;1:33 AM;06:36:00;18:12:00;13;15;16;15;23;58;87;3;1014;21;9;244;14
06/09/2011;17;5;0;12;4;4;58;1:04 PM;2:27 AM;06:34:00;18:12:00;7;11;12;11;16;5;74;0;1023;17;10;150;9
07/09/2011;18;8;0;10;4;4;66;2:03 PM;3:16 AM;06:33:00;18:13:00;9;11;13;11;31;33;80;0;1020;18;10;99;19
08/09/2011;18;13;0;7;4;4;73;3:01 PM;3:58 AM;06:32:00;18:13:00;13;14;15;14;29;82;91;1;1015;18;10;105;18
09/09/2011;18;12;0;9;5;5;81;3:58 PM;4:35 AM;06:31:00;18:14:00;15;15;15;15;19;72;95;5;1013;18;7;111;12
10/09/2011;22;10;0;12;4;4;88;4:54 PM;5:10 AM;06:29:00;18:14:00;13;16;16;16;9;23;82;0;1017;22;8;202;5
11/09/2011;17;8;0;12;4;4;96;5:48 PM;5:41 AM;06:28:00;18:15:00;10;14;14;14;19;10;76;0;1023;17;10;214;12
12/09/2011;22;7;0;12;4;4;100;6:41 PM;6:11 AM;06:27:00;18:15:00;9;14;15;14;16;0;72;0;1022;22;10;282;9
13/09/2011;19;9;0;12;4;4;89;7:34 PM;6:42 AM;06:26:00;18:16:00;10;14;15;14;22;1;75;0;1022;19;10;197;13
14/09/2011;18;9;0;12;4;4;81;8:27 PM;7:13 AM;06:24:00;18:16:00;9;11;13;11;32;8;77;0;1027;18;10;113;19
15/09/2011;21;8;0;12;4;4;74;9:20 PM;7:45 AM;06:23:00;18:17:00;11;13;14;13;26;13;82;0;1025;21;8;80;15
16/09/2011;25;12;0;12;5;5;66;10:14 PM;8:20 AM;06:22:00;18:17:00;15;18;18;18;26;8;83;0;1021;25;9;69;15
17/09/2011;25;14;0;12;5;5;59;11:08 PM;8:59 AM;06:21:00;18:18:00;16;20;20;20;16;10;80;0;1020;25;10;126;9
18/09/2011;23;16;0;6;4;4;51;No moonrise;9:42 AM;06:19:00;18:19:00;16;18;19;18;16;78;88;3;1020;23;9;231;10
19/09/2011;21;16;0;7;4;4;44;12:01 AM;10:29 AM;06:18:00;18:19:00;17;18;18;18;15;89;93;4;1019;21;7;163;10
20/09/2011;16;10;0;7;3;3;36;12:53 AM;11:22 AM;06:17:00;18:20:00;13;13;14;13;21;77;93;11;1018;16;8;184;14
21/09/2011;20;8;0;12;4;4;29;1:43 AM;12:18 PM;06:16:00;18:20:00;11;14;15;14;13;2;79;0;1019;20;8;259;8
22/09/2011;23;7;0;12;4;4;21;2:29 AM;1:19 PM;06:15:00;18:21:00;13;16;17;16;16;9;82;0;1017;23;10;119;9
23/09/2011;20;13;0;6;4;4;14;3:13 AM;2:22 PM;06:13:00;18:21:00;15;15;16;15;25;79;93;1;1016;20;8;124;16
24/09/2011;18;12;0;10;5;5;6;3:54 AM;3:28 PM;06:12:00;18:22:00;13;14;15;14;26;62;87;1;1023;18;8;129;17
25/09/2011;21;10;0;12;5;5;0;4:33 AM;4:34 PM;06:11:00;18:22:00;12;14;16;14;26;3;83;0;1025;21;9;93;15
26/09/2011;23;10;0;12;5;5;0;5:12 AM;5:42 PM;06:10:00;18:23:00;13;16;17;16;14;12;80;0;1022;23;7;204;9
27/09/2011;22;11;0;12;5;5;0;5:51 AM;6:51 PM;06:08:00;18:23:00;14;18;18;18;14;24;82;0;1022;22;9;141;9
28/09/2011;24;13;0;12;5;5;1;6:32 AM;8:01 PM;06:07:00;18:24:00;15;17;18;17;26;21;85;0;1019;24;9;97;16
29/09/2011;30;13;0;12;6;6;9;7:17 AM;9:11 PM;06:06:00;18:25:00;17;21;23;21;19;3;76;0;1013;30;9;226;11
30/09/2011;22;16;0;9;5;5;16;8:06 AM;10:19 PM;06:05:00;18:25:00;16;19;19;19;28;43;87;3;1014;22;10;130;19
01/10/2011;22;16;0;9;4;4;23;9:00 AM;11:24 PM;06:03:00;18:26:00;17;18;19;18;18;81;94;14;1012;22;7;133;11
02/10/2011;24;14;0;10;5;5;30;9:58 AM;No moonset;06:02:00;18:26:00;17;19;19;19;12;70;87;0;1013;24;6;225;8
03/10/2011;18;11;0;12;4;4;38;10:58 AM;12:21 AM;06:01:00;18:27:00;11;14;15;14;21;9;78;0;1019;18;10;206;14
04/10/2011;20;9;0;12;4;4;45;11:58 AM;1:13 AM;06:00:00;18:28:00;11;14;15;14;27;34;81;0;1021;20;10;95;17
05/10/2011;25;13;0;13;5;5;52;12:57 PM;1:57 AM;05:59:00;18:28:00;15;19;19;19;21;37;81;1;1015;25;10;167;13
06/10/2011;24;14;0;13;5;5;59;1:54 PM;2:36 AM;05:58:00;18:29:00;15;18;19;18;21;24;84;0;1017;24;8;122;13
07/10/2011;28;14;0;13;6;6;67;2:49 PM;3:11 AM;05:56:00;18:29:00;17;20;22;20;29;9;84;0;1015;28;8;86;18
08/10/2011;25;17;0;13;5;5;74;3:43 PM;3:44 AM;05:55:00;18:30:00;19;22;23;22;14;23;88;9;1011;25;8;187;8
09/10/2011;28;18;0;13;6;6;81;4:36 PM;4:14 AM;05:54:00;18:31:00;19;22;23;22;20;31;86;8;1008;28;8;274;12
10/10/2011;24;16;0;13;5;5;89;5:29 PM;4:44 AM;05:53:00;18:31:00;17;20;21;20;15;37;85;1;1010;24;8;222;10
11/10/2011;22;14;0;11;5;5;96;6:21 PM;5:15 AM;05:52:00;18:32:00;15;18;18;18;22;54;86;0;1015;22;9;132;14
12/10/2011;23;13;0;13;5;5;100;7:15 PM;5:47 AM;05:51:00;18:32:00;15;17;18;17;28;46;87;0;1013;23;10;104;18
13/10/2011;26;17;0;9;5;5;90;8:09 PM;6:21 AM;05:50:00;18:33:00;18;20;21;20;13;63;89;3;1007;26;7;121;8
14/10/2011;24;17;0;11;5;5;82;9:03 PM;6:59 AM;05:48:00;18:34:00;18;20;20;20;22;61;88;0;1007;24;9;238;14
15/10/2011;22;13;0;13;5;5;75;9:56 PM;7:40 AM;05:47:00;18:34:00;14;17;18;17;20;39;83;0;1011;22;7;131;12
16/10/2011;25;10;0;13;5;5;68;10:47 PM;8:26 AM;05:46:00;18:35:00;14;20;20;20;12;14;70;0;1011;25;10;147;7
17/10/2011;23;11;0;13;5;5;61;11:37 PM;9:16 AM;05:45:00;18:36:00;14;18;19;18;16;7;80;0;1016;23;10;153;10
18/10/2011;21;12;0;13;5;5;53;No moonrise;10:10 AM;05:44:00;18:36:00;12;16;17;16;25;20;78;0;1020;21;10;118;16
19/10/2011;24;12;0;13;5;5;46;12:23 AM;11:08 AM;05:43:00;18:37:00;14;17;18;17;21;17;81;0;1021;24;9;89;12
20/10/2011;22;14;0;13;4;4;39;1:07 AM;12:08 PM;05:42:00;18:38:00;14;17;18;17;29;34;84;0;1021;22;8;97;19
21/10/2011;26;14;0;13;5;5;31;1:47 AM;1:10 PM;05:41:00;18:39:00;15;19;19;19;24;17;79;0;1019;26;9;73;14
22/10/2011;28;13;0;13;6;6;24;2:25 AM;2:13 PM;05:40:00;18:39:00;16;21;22;21;18;3;72;0;1017;28;10;105;10
23/10/2011;31;16;0;13;6;6;17;3:04 AM;3:19 PM;05:39:00;18:40:00;17;24;24;23;15;8;71;0;1017;31;10;176;8
24/10/2011;28;17;0;13;5;5;10;3:42 AM;4:26 PM;05:38:00;18:41:00;19;22;23;22;14;51;82;3;1014;28;10;160;8
25/10/2011;24;18;0;9;5;5;2;4:21 AM;5:35 PM;05:37:00;18:41:00;19;21;22;21;16;69;89;6;1007;24;6;155;11
26/10/2011;20;15;0;9;4;4;0;5:05 AM;6:46 PM;05:36:00;18:42:00;15;17;17;17;28;78;87;3;1009;20;8;245;18
27/10/2011;21;11;0;12;5;5;0;5:52 AM;7:57 PM;05:35:00;18:43:00;11;15;16;15;27;21;76;0;1011;21;10;284;17
28/10/2011;23;10;0;13;5;5;5;6:45 AM;9:05 PM;05:34:00;18:44:00;11;16;17;16;20;0;70;0;1012;23;10;309;12
29/10/2011;26;12;0;13;5;5;12;7:43 AM;10:08 PM;05:33:00;18:44:00;14;20;20;20;13;29;73;1;1009;26;9;97;8
30/10/2011;21;14;0;13;5;5;19;8:44 AM;11:04 PM;05:32:00;18:45:00;13;17;18;17;23;41;80;1;1014;21;9;194;15
31/10/2011;20;13;0;13;5;5;23;9:47 AM;11:53 PM;05:31:00;18:46:00;11;15;16;15;19;36;75;0;1021;20;10;164;12
01/11/2011;21;11;0;13;5;5;35;10:48 AM;No moonset;05:31:00;18:47:00;11;15;16;15;26;11;74;0;1024;21;10;100;15
02/11/2011;22;11;0;13;5;5;43;11:47 AM;12:34 AM;05:30:00;18:48:00;12;16;17;16;26;9;78;0;1024;22;8;85;17
03/11/2011;24;11;0;13;5;5;50;12:44 PM;1:12 AM;05:29:00;18:48:00;12;16;17;16;22;5;77;0;1022;24;9;84;13
04/11/2011;26;12;0;13;5;5;58;1:39 PM;1:45 AM;05:28:00;18:49:00;15;20;21;20;19;1;78;0;1017;26;7;66;11
05/11/2011;30;14;0;12;6;6;65;2:31 PM;2:16 AM;05:27:00;18:50:00;17;22;23;22;14;27;74;0;1014;30;9;185;8
06/11/2011;28;18;0;13;6;6;73;3:24 PM;2:46 AM;05:27:00;18:51:00;18;22;23;22;17;17;77;0;1015;28;10;197;12
07/11/2011;24;15;0;13;5;5;80;4:16 PM;3:17 AM;05:26:00;18:52:00;15;19;19;19;21;27;78;0;1016;24;10;133;14
08/11/2011;26;13;0;13;5;5;88;5:10 PM;3:49 AM;05:25:00;18:52:00;15;19;20;19;24;9;83;0;1013;26;7;106;15
09/11/2011;33;16;0;13;6;6;95;6:03 PM;4:22 AM;05:25:00;18:53:00;19;27;27;25;20;26;73;0;1010;33;8;78;11
10/11/2011;27;20;0;13;6;6;100;6:57 PM;4:59 AM;05:24:00;18:54:00;20;25;25;23;23;49;83;1;1012;27;9;272;14
11/11/2011;23;15;0;13;5;5;89;7:51 PM;5:39 AM;05:23:00;18:55:00;15;19;20;19;26;39;76;0;1018;23;10;131;17
12/11/2011;23;13;0;13;5;5;82;8:44 PM;6:24 AM;05:23:00;18:56:00;13;17;18;17;28;8;76;0;1019;23;10;114;18
13/11/2011;24;14;0;13;5;5;74;9:34 PM;7:13 AM;05:22:00;18:57:00;14;18;19;18;35;34;79;0;1016;24;10;101;24
14/11/2011;22;15;0;12;5;5;67;10:21 PM;8:06 AM;05:22:00;18:58:00;15;18;19;18;33;57;79;0;1014;22;10;106;23
15/11/2011;20;14;0;12;4;4;59;11:05 PM;9:02 AM;05:21:00;18:58:00;13;17;17;17;29;50;75;0;1014;20;10;118;19
16/11/2011;25;10;0;13;5;5;52;11:46 PM;10:01 AM;05:20:00;18:59:00;14;19;19;19;11;4;75;0;1015;25;8;189;7
17/11/2011;25;12;0;14;5;5;44;No moonrise;11:01 AM;05:20:00;19:00:00;15;20;20;20;18;7;79;0;1016;25;8;119;11
18/11/2011;26;14;0;14;5;5;37;12:23 AM;12:01 PM;05:20:00;19:01:00;14;19;20;19;25;5;76;0;1017;26;8;92;15
19/11/2011;28;14;0;14;6;6;29;1:00 AM;1:03 PM;05:19:00;19:02:00;16;21;22;21;21;2;73;0;1016;28;10;69;12
20/11/2011;27;15;0;13;6;6;22;1:37 AM;2:07 PM;05:19:00;19:03:00;16;21;22;21;13;31;72;0;1013;27;10;170;7
21/11/2011;24;19;0;12;6;6;14;2:14 AM;3:13 PM;05:18:00;19:04:00;18;21;22;21;18;52;80;3;1009;24;10;205;11
22/11/2011;23;18;0;9;4;4;6;2:54 AM;4:20 PM;05:18:00;19:04:00;18;20;20;20;22;96;90;6;1006;23;7;174;14
23/11/2011;23;16;0;12;4;4;0;3:38 AM;5:31 PM;05:18:00;19:05:00;16;19;19;19;18;45;82;0;1014;23;10;152;11
24/11/2011;25;14;0;14;5;5;0;4:27 AM;6:40 PM;05:17:00;19:06:00;15;19;20;19;18;20;80;0;1014;25;7;115;11
25/11/2011;28;13;0;14;5;5;0;5:23 AM;7:47 PM;05:17:00;19:07:00;17;20;21;20;17;9;81;0;1012;28;8;112;10
26/11/2011;29;14;0;14;6;6;1;6:24 AM;8:48 PM;05:17:00;19:08:00;17;22;23;22;15;31;76;0;1013;29;7;175;9
27/11/2011;30;18;0;14;6;6;8;7:28 AM;9:42 PM;05:17:00;19:09:00;19;24;24;23;25;29;81;0;1014;30;8;92;16
28/11/2011;31;18;0;14;6;6;16;8:31 AM;10:28 PM;05:17:00;19:09:00;19;26;26;25;18;4;75;0;1014;31;9;73;11
29/11/2011;32;19;0;14;6;6;24;9:34 AM;11:08 PM;05:16:00;19:10:00;19;26;26;25;16;11;74;0;1011;32;10;142;9
30/11/2011;31;18;0;14;6;6;31;10:33 AM;11:44 PM;05:16:00;19:11:00;19;25;25;23;31;16;76;4;1005;31;9;263;19
01/12/2011;22;12;0;14;5;5;37;11:30 AM;No moonset;05:16:00;19:12:00;10;16;17;16;25;6;66;0;1013;22;10;228;16
02/12/2011;22;11;0;11;4;4;44;12:24 PM;12:16 AM;05:16:00;19:13:00;13;17;18;17;14;40;78;0;1016;22;10;193;9
03/12/2011;26;13;0;14;5;5;52;1:18 PM;12:47 AM;05:16:00;19:14:00;16;20;21;20;17;14;78;0;1015;26;7;103;11
04/12/2011;28;16;0;14;6;6;59;2:10 PM;1:18 AM;05:16:00;19:14:00;17;21;22;21;20;24;76;0;1013;28;7;80;13
05/12/2011;29;17;0;14;6;6;66;3:03 PM;1:49 AM;05:16:00;19:15:00;17;24;24;23;20;19;75;0;1014;29;10;85;13
06/12/2011;29;19;0;13;5;5;74;3:57 PM;2:22 AM;05:16:00;19:16:00;20;25;25;24;11;40;80;10;1013;29;8;90;6
07/12/2011;28;18;0;14;6;6;81;4:50 PM;2:57 AM;05:16:00;19:17:00;20;24;24;23;14;30;80;2;1011;28;8;211;9
08/12/2011;25;17;0;14;6;6;88;5:45 PM;3:37 AM;05:16:00;19:17:00;16;21;22;21;19;25;76;0;1013;25;10;163;12
09/12/2011;24;17;0;13;6;6;95;6:38 PM;4:20 AM;05:17:00;19:18:00;16;20;21;20;18;47;77;0;1012;24;10;139;12
10/12/2011;26;17;0;11;5;5;100;7:30 PM;5:08 AM;05:17:00;19:19:00;17;21;22;21;17;52;77;0;1011;26;10;153;11
11/12/2011;28;17;0;14;6;6;100;8:19 PM;6:01 AM;05:17:00;19:20:00;17;22;23;22;21;16;78;0;1010;28;8;102;14
12/12/2011;30;16;0;14;6;6;83;9:04 PM;6:57 AM;05:17:00;19:20:00;18;24;24;23;14;32;76;1;1008;30;7;191;8
13/12/2011;24;18;0;10;4;4;76;9:46 PM;7:55 AM;05:17:00;19:21:00;18;20;20;20;14;48;87;7;1010;24;7;152;9
14/12/2011;27;14;0;14;6;6;68;10:25 PM;8:55 AM;05:18:00;19:22:00;16;21;22;21;10;12;76;2;1009;27;8;227;7
15/12/2011;25;15;0;14;5;5;61;11:01 PM;9:56 AM;05:18:00;19:22:00;15;21;21;21;10;23;74;0;1006;25;10;283;6
16/12/2011;25;16;0;12;6;6;54;11:37 PM;10:56 AM;05:18:00;19:23:00;16;20;21;20;25;41;79;2;1005;25;10;307;16
17/12/2011;26;16;0;13;6;6;46;No moonrise;11:58 AM;05:19:00;19:23:00;18;21;22;21;23;38;84;0;1006;26;10;305;15
18/12/2011;25;16;0;14;6;6;39;12:13 AM;1:00 PM;05:19:00;19:24:00;17;20;21;20;22;20;81;5;1007;25;9;273;14
19/12/2011;29;16;0;14;6;6;32;12:50 AM;2:05 PM;05:20:00;19:25:00;16;23;23;23;24;13;68;0;1007;29;10;272;15
20/12/2011;33;17;0;14;6;6;25;1:31 AM;3:11 PM;05:20:00;19:25:00;18;26;26;25;14;10;69;0;1009;33;10;193;8
21/12/2011;31;18;0;14;6;6;17;2:16 AM;4:19 PM;05:20:00;19:26:00;19;25;25;24;16;9;76;1;1010;31;10;106;10
22/12/2011;35;17;0;14;7;7;10;3:07 AM;5:26 PM;05:21:00;19:26:00;20;29;29;27;12;8;71;0;1008;35;8;222;8
23/12/2011;31;21;0;14;6;6;3;4:04 AM;6:29 PM;05:21:00;19:27:00;19;27;27;25;21;26;71;0;1009;31;9;272;13
24/12/2011;22;17;0;9;4;4;0;5:06 AM;7:27 PM;05:22:00;19:27:00;17;19;19;19;28;98;90;2;1018;22;9;145;19
25/12/2011;22;16;0;10;5;5;0;6:10 AM;8:17 PM;05:23:00;19:27:00;15;18;19;18;26;72;81;0;1021;22;10;111;16
26/12/2011;26;15;0;14;6;6;4;7:15 AM;9:01 PM;05:23:00;19:28:00;16;20;21;20;24;25;78;0;1019;26;9;97;15
27/12/2011;26;17;0;9;5;5;12;8:16 AM;9:40 PM;05:24:00;19:28:00;18;20;21;20;20;65;86;1;1016;26;9;93;13
28/12/2011;25;17;0;14;6;6;19;9:16 AM;10:14 PM;05:24:00;19:29:00;16;21;22;21;30;30;75;0;1017;25;10;110;20
29/12/2011;26;15;0;14;5;5;26;10:13 AM;10:47 PM;05:25:00;19:29:00;14;20;21;20;27;2;74;0;1015;26;10;102;17
30/12/2011;27;15;0;13;6;6;33;11:08 AM;11:18 PM;05:26:00;19:29:00;17;21;22;21;24;31;79;0;1012;27;10;79;15
31/12/2011;22;17;0;10;4;4;37;12:01 PM;11:49 PM;05:26:00;19:29:00;18;20;21;20;35;77;90;11;1010;22;7;90;21
01/01/2012;25;17;0;13;6;6;48;12:54 PM;No moonset;05:27:00;19:30:00;17;21;22;21;28;43;82;0;1012;25;10;101;19
02/01/2012;25;18;0;12;6;6;55;1:48 PM;12:21 AM;05:28:00;19:30:00;17;21;22;21;20;55;81;0;1011;25;10;160;12
03/01/2012;28;13;0;14;6;6;62;2:41 PM;12:55 AM;05:29:00;19:30:00;16;21;22;21;15;21;77;0;1011;28;7;235;10
04/01/2012;25;15;0;13;6;6;70;3:35 PM;1:33 AM;05:29:00;19:30:00;16;21;21;21;16;24;77;0;1014;25;10;164;11
05/01/2012;26;16;0;14;6;6;77;4:29 PM;2:14 AM;05:30:00;19:30:00;16;20;21;20;24;28;80;0;1014;26;8;115;16
06/01/2012;29;17;0;13;6;6;84;5:22 PM;3:00 AM;05:31:00;19:31:00;19;24;24;23;17;36;82;0;1012;29;7;130;10
07/01/2012;30;20;0;12;6;6;92;6:12 PM;3:52 AM;05:32:00;19:31:00;19;27;27;25;17;50;74;1;1012;30;9;154;11
08/01/2012;30;18;0;14;6;6;99;7:00 PM;4:47 AM;05:32:00;19:31:00;19;25;25;24;23;22;80;0;1016;30;8;89;15
09/01/2012;30;21;0;11;6;6;100;7:44 PM;5:46 AM;05:33:00;19:31:00;21;27;27;25;18;60;77;2;1012;30;8;155;12
10/01/2012;29;18;0;14;6;6;87;8:24 PM;6:46 AM;05:34:00;19:31:00;20;25;25;24;19;23;79;0;1013;29;9;80;12
11/01/2012;33;20;0;14;7;7;79;9:03 PM;7:48 AM;05:35:00;19:31:00;20;28;28;26;17;14;69;0;1010;33;10;115;10
12/01/2012;30;21;0;14;7;7;72;9:39 PM;8:50 AM;05:36:00;19:31:00;20;28;28;25;22;34;76;8;1011;30;10;222;13
13/01/2012;22;20;0;9;5;5;65;10:15 PM;9:52 AM;05:36:00;19:31:00;21;22;24;22;23;100;96;8;1011;22;7;133;15
14/01/2012;21;19;0;9;5;5;58;10:52 PM;10:54 AM;05:37:00;19:30:00;20;20;21;20;22;98;96;1;1010;21;6;153;14
15/01/2012;26;18;0;11;5;5;50;11:31 PM;11:58 AM;05:38:00;19:30:00;18;21;22;21;15;73;85;0;1012;26;6;192;10
16/01/2012;27;16;0;14;6;6;43;No moonrise;1:02 PM;05:39:00;19:30:00;18;21;22;21;16;14;81;0;1014;27;7;124;9
17/01/2012;28;17;0;13;6;6;36;12:13 AM;2:07 PM;05:40:00;19:30:00;19;22;23;22;24;46;85;0;1014;28;9;107;15
18/01/2012;28;19;0;14;6;6;28;1:01 AM;3:13 PM;05:41:00;19:30:00;19;24;24;23;22;42;83;0;1014;28;8;98;14
19/01/2012;31;17;0;14;6;6;21;1:53 AM;4:15 PM;05:42:00;19:29:00;20;25;25;24;16;22;79;0;1012;31;8;83;9
